,angle
60798,-0.30000000000000004
60799,-6.1
60800,6.1
60801,-0.2
60802,6.0
60803,-6.0
60804,1.9
60805,-6.2
60806,0.30000000000000004
60807,-0.30000000000000004
60808,7.1000000000000005
60809,0.2
60810,6.6000000000000005
60811,-6.6000000000000005
60812,0.30000000000000004
60813,6.9
60814,-0.1
60815,5.6000000000000005
60816,-5.6000000000000005
60817,-3.3000000000000003
60818,9.5
60819,-9.5
60820,-0.7000000000000001
60821,0.7000000000000001
60822,6.1
60823,0.4
60824,-0.4
60825,5.4
60826,-0.7000000000000001
60827,0.7000000000000001
60828,-9.2
60829,1.1
60830,5.7
60831,-5.7
60832,-1.1
60833,-5.7
60834,5.7
60835,0.30000000000000004
60836,-6.9
60837,-0.6000000000000001
60838,0.6000000000000001
60839,5.300000000000002
60840,-5.300000000000002
60841,-0.5
60842,-5.300000000000002
60843,-1.3
60844,1.3
60845,5.6
60846,-5.6
60847,0.8
60848,-0.8
60849,5.7
60850,3.7
60851,-3.7
60852,-8.2
60853,8.2
60854,0.30000000000000004
60855,-0.30000000000000004
60856,6.3
60857,-6.3
60858,0.0
60859,-0.0
60860,5.4
60861,0.0
60862,-0.0
60863,-5.7
60864,0.7000000000000001
60865,-6.1
60866,0.30000000000000004
60867,-5.2
60868,5.2
60869,0.6000000000000001
60870,-0.6000000000000001
60871,-5.4
60872,5.4
60873,4.5
60874,-5.1
60875,-0.5
60876,-5.7
60877,0.0
60878,5.4
60879,1.5
60880,-1.5
60881,-5.8000000000000025
60882,5.8000000000000025
60883,3.3
60884,-6.1000000000000005
60885,-4.6000000000000005
60886,5.6000000000000005
60887,-0.4
60888,0.4
60889,-5.2
60890,5.2
60891,-1.8
60892,1.8
60893,5.1000000000000005
60894,1.4
60895,6.9
60896,-6.9
60897,-0.5
60898,9.3
60899,-1.7000000000000002
60900,-6.7
60901,6.7
60902,-4.4
60903,-7.2
60904,-1.5
60905,-7.1000000000000005
60906,7.1000000000000005
60907,1.8
60908,6.1000000000000005
60909,0.0
60910,-0.0
60911,-6.0
60912,6.0
60913,-0.30000000000000004
60914,0.30000000000000004
60915,-5.300000000000002
60916,-2.8000000000000003
60917,-6.9
60918,0.30000000000000004
60919,-0.30000000000000004
60920,6.9
60921,-6.9
60922,-1.4
60923,1.4
60924,-6.4
60925,0.7000000000000001
60926,-0.7000000000000001
60927,-5.4
60928,5.4
60929,0.0
60930,-7.0
60931,7.0
60932,0.30000000000000004
60933,-5.6000000000000005
60934,-0.7000000000000001
60935,8.200000000000001
60936,1.8
60937,-6.2
60938,6.2
60939,0.30000000000000004
60940,-0.30000000000000004
60941,-8.1
60942,-0.4
60943,-8.1
60944,8.1
60945,-0.9
60946,0.9
60947,6.5
60948,-6.5
60949,4.9
60950,-4.9
60951,-5.9
60952,0.7000000000000001
60953,5.8000000000000025
60954,-1.4
60955,1.4
60956,-5.5
60957,-0.5
60958,0.5
60959,-5.4
60960,5.4
60961,5.0
60962,9.9
60963,-9.9
60964,-0.5
60965,0.5
60966,-7.0
60967,7.0
60968,0.6000000000000001
60969,-6.3
60970,-0.7000000000000001
60971,5.2
60972,0.8
60973,-0.8
60974,7.8
60975,-7.8
60976,3.6
60977,-3.6
60978,5.4
60979,1.0
60980,-1.0
60981,-5.8000000000000025
60982,5.8000000000000025
60983,3.2
60984,-3.2
60985,6.2
60986,0.4
60987,-0.4
60988,-5.8000000000000025
60989,2.0
60990,-2.0
60991,-6.0
60992,-1.0
60993,1.0
60994,-7.2
60995,7.2
60996,2.2
60997,6.4
60998,2.3
60999,-5.4
61000,0.30000000000000004
61001,-6.9
61002,6.9
61003,0.4
61004,-5.6
61005,4.7
61006,-5.5
61007,-0.6000000000000001
61008,0.6000000000000001
61009,-6.2
61010,-0.1
61011,-5.8000000000000025
61012,5.8000000000000025
61013,-1.2000000000000002
61014,-7.7
61015,0.4
61016,6.3000000000000025
61017,-6.3000000000000025
61018,0.4
61019,-0.4
61020,-5.3
61021,5.3
61022,-0.5
61023,0.5
61024,5.8
61025,-0.2
61026,0.2
61027,-5.2
61028,5.2
61029,0.0
61030,-0.0
61031,5.4
61032,-1.2000000000000002
61033,1.2000000000000002
61034,-5.8000000000000025
61035,-2.7
61036,-6.4
61037,-1.8
61038,6.3000000000000025
61039,-6.3000000000000025
61040,-1.2000000000000002
61041,1.2000000000000002
61042,-6.5
61043,6.5
61044,-0.5
61045,0.5
61046,5.8
61047,-0.5
61048,0.5
61049,9.0
61050,0.0
61051,-0.0
61052,7.0
61053,-7.0
61054,0.7000000000000001
61055,-7.8
61056,7.8
61057,4.3
61058,-4.3
61059,-5.300000000000002
61060,-0.7000000000000001
61061,0.7000000000000001
61062,-9.0
61063,9.0
61064,-0.5
61065,0.5
61066,5.7
61067,-0.5
61068,0.5
61069,-6.3000000000000025
61070,6.3000000000000025
61071,-0.5
61072,0.5
61073,-8.8
61074,-0.7000000000000001
61075,0.7000000000000001
61076,-8.6
61077,-1.6
61078,5.300000000000002
61079,-5.300000000000002
61080,-2.4000000000000004
61081,-6.4
61082,4.0
61083,-4.0
61084,-5.4
61085,-0.5
61086,-8.8
61087,0.5
61088,9.0
61089,-0.9
61090,-7.8000000000000025
61091,7.8000000000000025
61092,-3.5
61093,5.5
61094,-4.9
61095,4.9
61096,5.7
61097,-1.9
61098,1.9
61099,-7.2
61100,-4.1000000000000005
61101,-5.5
61102,3.8
61103,-3.8
61104,5.7
61105,-5.7
61106,0.0
61107,-8.1
61108,0.0
61109,-0.0
61110,-7.6
61111,-4.9
61112,4.9
61113,-7.7
61114,-1.8
61115,-5.1000000000000005
61116,5.1000000000000005
61117,-1.1
61118,1.1
61119,-6.5
61120,-0.2
61121,0.2
61122,-6.0
61123,6.0
61124,1.8
61125,-5.4
61126,5.4
61127,0.30000000000000004
61128,-0.30000000000000004
61129,5.4
61130,-5.4
61131,1.0
61132,7.6
61133,0.4
61134,6.9
61135,-6.9
61136,1.4
61137,-9.1
61138,0.2
61139,7.1000000000000005
61140,0.0
61141,-0.0
61142,-7.9
61143,7.9
61144,0.0
61145,-5.6000000000000005
61146,-0.7000000000000001
61147,-6.9
61148,0.5
61149,-0.5
61150,-6.2
61151,-1.2000000000000002
61152,-7.4
61153,-3.5
61154,-5.5
61155,0.0
61156,-5.300000000000002
61157,5.300000000000002
61158,-2.1
61159,-6.7
61160,6.7
61161,4.6
61162,-4.6
61163,5.8000000000000025
61164,-5.8000000000000025
61165,0.6000000000000001
61166,-0.6000000000000001
61167,-5.3
61168,5.3
61169,-0.2
61170,0.2
61171,6.3
61172,0.2
61173,-6.9
61174,6.9
61175,0.1
61176,-6.0
61177,6.0
61178,-0.30000000000000004
61179,0.30000000000000004
61180,5.9
61181,0.5
61182,-0.5
61183,6.0
61184,-0.4
61185,0.4
61186,-6.4
61187,2.3000000000000003
61188,-2.3000000000000003
61189,6.1000000000000005
61190,-6.1000000000000005
61191,-0.5
61192,0.5
61193,6.3
61194,-4.9
61195,-7.3
61196,-0.5
61197,0.5
61198,-7.5
61199,7.5
61200,3.5
61201,9.4
61202,-9.4
61203,-1.9
61204,1.9
61205,5.1000000000000005
61206,-5.1000000000000005
61207,-0.1
61208,0.1
61209,6.2
61210,-6.2
61211,1.0
61212,-1.0
61213,6.5
61214,-6.5
61215,-0.2
61216,-6.3000000000000025
61217,-1.7000000000000002
61218,6.7
61219,-6.7
61220,2.7
61221,-2.7
61222,-7.1000000000000005
61223,7.1000000000000005
61224,-0.8999999999999999
61225,0.8999999999999999
61226,6.5
61227,-6.5
61228,0.30000000000000004
61229,-0.30000000000000004
61230,-5.5
61231,5.5
61232,-0.7000000000000001
61233,0.7000000000000001
61234,5.1000000000000005
61235,0.7000000000000001
61236,5.5
61237,0.1
61238,-0.1
61239,-8.1
61240,8.1
61241,-0.4
61242,-6.8
61243,6.8
61244,0.0
61245,6.5
61246,-6.5
61247,1.9
61248,-1.9
61249,6.4
61250,-6.4
61251,-2.2
61252,2.2
61253,-6.3000000000000025
61254,6.3000000000000025
61255,-0.5
61256,0.5
61257,6.1000000000000005
61258,-6.1000000000000005
61259,0.30000000000000004
61260,5.7
61261,-0.6000000000000001
61262,-5.2
61263,5.2
61264,0.30000000000000004
61265,-0.30000000000000004
61266,8.8
61267,2.5
61268,-2.5
61269,-5.5
61270,-0.30000000000000004
61271,-9.1
61272,9.1
61273,-2.0
61274,-5.4
61275,1.0
61276,-8.9
61277,0.7000000000000001
61278,-0.7000000000000001
61279,5.2
61280,-4.9
61281,4.9
61282,6.4
61283,0.5
61284,-0.5
61285,-5.5
61286,5.5
61287,-0.8
61288,5.2
61289,2.4
61290,-2.4
61291,5.6
61292,-5.6
61293,-3.5
61294,3.5
61295,7.6
61296,-7.6
61297,4.800000000000002
61298,-4.800000000000002
61299,-6.0
61300,3.5
61301,6.4
61302,-6.4
61303,1.7000000000000002
61304,-6.1000000000000005
61305,0.0
61306,-0.0
61307,6.5
61308,-6.5
61309,-4.9
61310,4.9
61311,9.0
61312,-3.1
61313,-5.6000000000000005
61314,1.4
61315,-6.4
61316,6.4
61317,0.1
61318,-0.1
61319,6.9
61320,-6.9
61321,-0.8
61322,-8.4
61323,8.4
61324,0.6000000000000001
61325,-0.6000000000000001
61326,5.1000000000000005
61327,-5.1000000000000005
61328,0.0
61329,-0.0
61330,5.5
61331,-0.4
61332,0.4
61333,6.2
61334,-2.6
61335,-7.1000000000000005
61336,7.1000000000000005
61337,5.0
61338,-5.0
61339,-5.5
61340,5.5
61341,1.4
61342,7.4
61343,1.7000000000000002
61344,9.4
61345,-4.4
61346,-6.1
61347,6.1
61348,-3.2
61349,-7.7
61350,7.7
61351,-2.2
61352,2.2
61353,-5.8000000000000025
61354,1.2000000000000002
61355,-1.2000000000000002
61356,7.6
61357,1.9
61358,-1.9
61359,-7.2
61360,-2.1
61361,2.1
61362,-5.6000000000000005
61363,-3.5
61364,3.5
61365,-6.8000000000000025
61366,6.8000000000000025
61367,0.30000000000000004
61368,-5.8000000000000025
61369,5.8000000000000025
61370,-1.3
61371,-9.2
61372,9.2
61373,3.5
61374,5.300000000000002
61375,-5.300000000000002
61376,2.4
61377,-2.4
61378,5.1
61379,-5.1
61380,-4.1000000000000005
61381,4.1000000000000005
61382,8.9
61383,-0.5
61384,-6.6000000000000005
61385,4.2
61386,-4.2
61387,-7.3
61388,-1.7
61389,7.7
61390,-7.7
61391,0.1
61392,-0.1
61393,5.5
61394,1.0
61395,-1.0
61396,-7.1000000000000005
61397,7.1000000000000005
61398,-1.9
61399,6.0
61400,0.6000000000000001
61401,-0.6000000000000001
61402,5.8000000000000025
61403,1.2
61404,5.1000000000000005
61405,2.6
61406,-7.1
61407,7.1
61408,0.30000000000000004
61409,-0.30000000000000004
61410,8.9
61411,-0.7000000000000001
61412,-6.5
61413,-2.3
61414,2.3
61415,-7.2
61416,7.2
61417,0.0
61418,7.0
61419,-7.0
61420,-2.1
61421,2.1
61422,9.3
61423,-9.3
61424,-1.4
61425,1.4
61426,5.2
61427,-5.2
61428,0.30000000000000004
61429,-0.30000000000000004
61430,5.300000000000002
61431,1.8
61432,-1.8
61433,-5.8
61434,5.8
61435,2.3000000000000003
61436,5.6
61437,-5.6
61438,1.7000000000000002
61439,5.9
61440,0.5
61441,-7.1
61442,-1.7
61443,1.7
61444,5.5
61445,-5.5
61446,-0.30000000000000004
61447,0.30000000000000004
61448,8.9
61449,3.1
61450,-3.1
61451,5.4
61452,-5.4
61453,-1.5
61454,1.5
61455,5.8000000000000025
61456,-0.6000000000000001
61457,0.6000000000000001
61458,-8.0
61459,8.0
61460,-2.8000000000000003
61461,-8.3
61462,8.3
61463,0.0
61464,-0.0
61465,-5.4
61466,5.4
61467,-0.7000000000000001
61468,-5.4
61469,0.4
61470,-6.8000000000000025
61471,0.5
61472,-0.5
61473,5.9
61474,0.0
61475,-0.0
61476,-5.8
61477,-0.30000000000000004
61478,8.0
61479,-8.0
61480,0.2
61481,-0.2
61482,-6.6
61483,-0.1
61484,0.1
61485,5.1000000000000005
61486,-5.1000000000000005
61487,-2.2
61488,2.2
61489,-5.1000000000000005
61490,5.1000000000000005
61491,0.0
61492,-0.0
61493,-6.2
61494,2.1
61495,-2.1
61496,-5.6000000000000005
61497,-0.7000000000000001
61498,5.9
61499,-5.9
61500,-4.7
61501,6.2
61502,-0.6000000000000001
61503,0.6000000000000001
61504,9.4
61505,-9.4
61506,-2.1
61507,-6.7
61508,-4.6000000000000005
61509,4.6000000000000005
61510,-5.5
61511,-1.7
61512,-8.8
61513,8.8
61514,-1.7000000000000002
61515,-8.8
61516,8.8
61517,2.3000000000000003
61518,-2.3000000000000003
61519,-5.4
61520,-0.2
61521,0.2
61522,-8.3
61523,3.1
61524,6.1
61525,-6.1
61526,-3.6
61527,3.6
61528,5.5
61529,-5.5
61530,-0.9
61531,5.300000000000002
61532,-4.6
61533,4.6
61534,-5.3
61535,5.3
61536,-1.2000000000000002
61537,-8.4
61538,-0.7000000000000001
61539,-5.9
61540,-1.0
61541,-5.7
61542,5.7
61543,4.9
61544,-4.9
61545,-7.0
61546,7.0
61547,-0.5
61548,0.5
61549,-6.8
61550,-1.3
61551,6.4
61552,-0.4
61553,0.4
61554,-6.4
61555,4.5
61556,-8.200000000000001
61557,8.200000000000001
61558,-0.7000000000000001
61559,5.6000000000000005
61560,-0.6000000000000001
61561,6.0
61562,-6.0
61563,-0.7000000000000001
61564,9.0
61565,-9.0
61566,0.5
61567,-0.5
61568,6.3000000000000025
61569,-0.30000000000000004
61570,0.30000000000000004
61571,-6.1000000000000005
61572,6.1000000000000005
61573,-0.4
61574,0.4
61575,6.6000000000000005
61576,-0.7999999999999999
61577,-5.1000000000000005
61578,-1.0
61579,-7.1000000000000005
61580,7.1000000000000005
61581,0.7000000000000001
61582,-0.7000000000000001
61583,-6.7
61584,0.2
61585,-7.8000000000000025
61586,-2.8000000000000003
61587,2.8000000000000003
61588,-7.1
61589,7.1
61590,-0.6000000000000001
61591,7.4
61592,0.30000000000000004
61593,-0.30000000000000004
61594,7.5
61595,4.2
61596,-4.2
61597,5.4
61598,-5.4
61599,-0.1
61600,0.1
61601,-5.3
61602,5.3
61603,3.2
61604,-3.2
61605,-6.1000000000000005
61606,3.0
61607,5.1000000000000005
61608,-2.5
61609,2.5
61610,-7.0
61611,7.0
61612,4.6000000000000005
61613,-4.6000000000000005
61614,5.4
61615,-5.4
61616,2.0
61617,9.6
61618,-9.6
61619,3.0
61620,5.7
61621,1.2
61622,8.0
61623,-8.0
61624,-0.8
61625,0.8
61626,6.0
61627,0.30000000000000004
61628,-0.30000000000000004
61629,-6.5
61630,3.6
61631,-6.5
61632,6.5
61633,-0.2
61634,0.2
61635,-7.3000000000000025
61636,7.3000000000000025
61637,2.7
61638,-2.7
61639,-7.8
61640,-0.4
61641,6.4
61642,-6.4
61643,1.4
61644,5.8000000000000025
61645,0.0
61646,-0.0
61647,6.1000000000000005
61648,-0.5
61649,0.5
61650,5.6000000000000005
61651,0.8
61652,-6.0
61653,6.0
61654,-0.7000000000000001
61655,0.7000000000000001
61656,5.8000000000000025
61657,2.1
61658,-6.0
61659,5.0
61660,-5.0
61661,6.8000000000000025
61662,-0.2
61663,0.2
61664,6.5
61665,-6.5
61666,-0.8
61667,0.8
61668,-9.2
61669,-0.7000000000000001
61670,0.7000000000000001
61671,-7.6
61672,2.1
61673,-2.1
61674,-8.7
61675,-2.7
61676,2.7
61677,-6.0
61678,6.0
61679,0.0
61680,-0.0
61681,5.6000000000000005
61682,-0.6000000000000001
61683,9.3
61684,1.0
61685,-1.0
61686,-5.5
61687,5.5
61688,0.30000000000000004
61689,-0.30000000000000004
61690,-7.5
61691,1.0
61692,-1.0
61693,7.1000000000000005
61694,-0.6000000000000001
61695,0.6000000000000001
61696,-6.0
61697,6.0
61698,1.0
61699,7.3000000000000025
61700,-7.3000000000000025
61701,0.5
61702,-8.4
61703,8.4
61704,3.8
61705,-3.8
61706,-7.3
61707,7.3
61708,-1.3
61709,1.3
61710,5.7
61711,-1.8
61712,5.2
61713,-5.2
61714,4.0
61715,-4.0
61716,-5.6000000000000005
61717,-0.30000000000000004
61718,0.30000000000000004
61719,-7.3000000000000025
61720,4.3
61721,-4.3
61722,6.1000000000000005
61723,-6.1000000000000005
61724,0.0
61725,5.8000000000000025
61726,0.7000000000000001
61727,-0.7000000000000001
61728,-5.4
61729,5.4
61730,2.4000000000000004
61731,-7.7
61732,7.7
61733,-3.1
61734,5.2
61735,0.0
61736,-0.0
61737,-6.3
61738,0.6000000000000001
61739,-5.6000000000000005
61740,5.6000000000000005
61741,-2.8000000000000003
61742,6.8
61743,0.4
61744,-7.1
61745,7.1
61746,-2.7
61747,-6.8
61748,6.8
61749,-0.5
61750,-7.0
61751,7.0
61752,0.30000000000000004
61753,-0.30000000000000004
61754,-6.1000000000000005
61755,6.1000000000000005
61756,-0.7000000000000001
61757,-5.4
61758,5.4
61759,0.30000000000000004
61760,-0.30000000000000004
61761,-7.4
61762,-4.1
61763,4.1
61764,-7.0
61765,2.0
61766,-8.200000000000001
61767,8.200000000000001
61768,-0.9
61769,0.9
61770,-7.8000000000000025
61771,7.8000000000000025
61772,-4.7
61773,4.7
61774,-6.6000000000000005
61775,6.6000000000000005
61776,0.5
61777,-0.5
61778,6.8
61779,-6.8
61780,1.8
61781,-1.8
61782,-5.1000000000000005
61783,5.1000000000000005
61784,0.9
61785,-0.9
61786,-7.0
61787,-0.30000000000000004
61788,5.8000000000000025
61789,-0.1
61790,8.3
61791,-0.2
61792,0.2
61793,5.4
61794,-5.4
61795,0.7000000000000001
61796,-0.7000000000000001
61797,-9.0
61798,9.0
61799,3.1
61800,-6.1
61801,6.1
61802,0.0
61803,9.1
61804,-3.9
61805,3.9
61806,5.8
61807,-0.1
61808,5.9
61809,-1.1
61810,1.1
61811,-5.7
61812,5.7
61813,0.30000000000000004
61814,-5.6000000000000005
61815,5.6000000000000005
61816,-3.2
61817,-5.1000000000000005
61818,-4.4
61819,4.4
61820,-6.7
61821,0.30000000000000004
61822,-0.30000000000000004
61823,-7.4
61824,0.5
61825,-0.5
61826,6.4
61827,0.0
61828,5.1000000000000005
61829,-0.1
61830,-8.200000000000001
61831,-0.2
61832,0.2
61833,5.2
61834,-5.2
61835,-4.6000000000000005
61836,4.6000000000000005
61837,6.1000000000000005
61838,-6.1000000000000005
61839,1.0
61840,-1.0
61841,-5.1000000000000005
61842,5.1000000000000005
61843,0.6000000000000001
61844,-0.6000000000000001
61845,-8.200000000000001
61846,-2.7
61847,2.7
61848,6.3000000000000025
61849,-2.1
61850,2.1
61851,-8.5
61852,-0.4
61853,5.4
61854,1.4
61855,-1.4
61856,-8.9
61857,0.6000000000000001
61858,-0.6000000000000001
61859,-6.6000000000000005
61860,0.2
61861,-5.7
61862,5.7
61863,-1.4
61864,1.4
61865,6.3000000000000025
61866,-6.3000000000000025
61867,0.6000000000000001
61868,-7.5
61869,0.4
61870,-5.8000000000000025
61871,5.8000000000000025
61872,0.2
61873,-0.2
61874,6.4
61875,-0.30000000000000004
61876,-6.6
61877,6.6
61878,-1.5
61879,1.5
61880,-7.4
61881,-4.7
61882,4.7
61883,-6.5
61884,-1.3
61885,-5.6
61886,5.6
61887,-1.6
61888,-5.8000000000000025
61889,-0.9
61890,0.9
61891,-6.1
61892,-0.5
61893,5.6000000000000005
61894,-5.6000000000000005
61895,2.1
61896,8.6
61897,-0.4
61898,0.4
61899,-5.7
61900,5.7
61901,2.8
61902,-6.1000000000000005
61903,-0.7000000000000001
61904,0.7000000000000001
61905,5.7
61906,-5.7
61907,-2.4000000000000004
61908,5.8000000000000025
61909,-5.8000000000000025
61910,0.0
61911,6.4
61912,0.7000000000000001
61913,-7.8
61914,7.8
61915,-2.1
61916,2.1
61917,-6.7
61918,6.7
61919,-0.1
61920,0.1
61921,-5.1000000000000005
61922,-4.1000000000000005
61923,-5.4
61924,2.2
61925,-5.5
61926,5.5
61927,-0.30000000000000004
61928,0.30000000000000004
61929,-5.4
61930,2.0
61931,-8.1
61932,-0.4
61933,0.4
61934,-8.2
61935,8.2
61936,3.7
61937,5.4
61938,0.0
61939,5.8
61940,-0.30000000000000004
61941,-5.300000000000002
61942,-0.30000000000000004
61943,7.4
61944,2.7
61945,6.9
61946,-6.9
61947,0.1
61948,-0.1
61949,7.1
61950,3.5
61951,-5.300000000000002
61952,-2.2
61953,2.2
61954,5.5
61955,-3.9
61956,-5.300000000000002
61957,2.1
61958,-2.1
61959,-8.4
61960,0.1
61961,-6.0
61962,6.0
61963,2.1
61964,-2.1
61965,-5.8000000000000025
61966,0.4
61967,-0.4
61968,-6.4
61969,6.4
61970,0.30000000000000004
61971,-5.3
61972,0.1
61973,-7.4
61974,1.4
61975,-5.2
61976,5.2
61977,-1.6
61978,1.6
61979,-8.3
61980,8.3
61981,0.7000000000000001
61982,-0.7000000000000001
61983,6.5
61984,-6.5
61985,0.0
61986,-0.0
61987,-6.7
61988,6.7
61989,0.0
61990,-6.0
61991,6.0
61992,0.8
61993,-0.8
61994,-6.1000000000000005
61995,6.1000000000000005
61996,5.0
61997,-5.0
61998,8.9
61999,-8.9
62000,-1.0
62001,1.0
62002,-5.8000000000000025
62003,5.8000000000000025
62004,-1.1
62005,1.1
62006,-8.8
62007,0.1
62008,6.0
62009,-6.0
62010,-2.7
62011,6.9
62012,-1.0
62013,9.8
62014,3.2
62015,-6.6
62016,6.6
62017,0.1
62018,-6.0
62019,6.0
62020,-2.1
62021,2.1
62022,5.8000000000000025
62023,-5.8000000000000025
62024,-1.2000000000000002
62025,1.2000000000000002
62026,-5.6000000000000005
62027,-0.5
62028,-6.2
62029,0.9
62030,-7.4
62031,7.4
62032,-3.6
62033,-5.7
62034,5.7
62035,-3.2
62036,3.2
62037,-5.8
62038,5.8
62039,-0.8
62040,0.8
62041,5.1
62042,-5.1
62043,-0.8
62044,-6.3000000000000025
62045,0.0
62046,-0.0
62047,6.1000000000000005
62048,0.7999999999999999
62049,-0.7999999999999999
62050,6.1
62051,-6.1
62052,-0.6000000000000001
62053,-6.0
62054,6.0
62055,-0.6000000000000001
62056,0.6000000000000001
62057,-5.4
62058,5.4
62059,-0.30000000000000004
62060,0.30000000000000004
62061,5.2
62062,-5.2
62063,-0.5
62064,0.5
62065,-5.5
62066,5.5
62067,-1.1
62068,1.1
62069,-5.7
62070,-0.9
62071,-5.300000000000002
62072,5.300000000000002
62073,-0.7000000000000001
62074,6.7
62075,0.0
62076,-5.5
62077,-2.7
62078,-5.2
62079,5.2
62080,3.4000000000000004
62081,-3.4000000000000004
62082,6.6
62083,-6.6
62084,-3.6
62085,3.6
62086,7.4
62087,-7.4
62088,2.3000000000000003
62089,7.7
62090,-7.7
62091,1.4
62092,-6.8000000000000025
62093,1.9
62094,-1.9
62095,-7.0
62096,7.0
62097,-0.6000000000000001
62098,-5.5
62099,-0.2
62100,0.2
62101,-8.8
62102,8.8
62103,-3.8
62104,7.3000000000000025
62105,-7.3000000000000025
62106,0.1
62107,-0.1
62108,6.6000000000000005
62109,4.4
62110,8.3
62111,-4.6000000000000005
62112,5.5
62113,-0.8
62114,-7.6
62115,7.6
62116,-0.6000000000000001
62117,0.6000000000000001
62118,-6.7
62119,6.7
62120,1.0
62121,-1.0
62122,6.5
62123,-0.4
62124,8.3
62125,-1.1
62126,-7.7
62127,7.7
62128,0.1
62129,-0.1
62130,-6.6000000000000005
62131,-1.1
62132,-5.2
62133,0.2
62134,-0.2
62135,9.9
62136,-9.9
62137,-1.4
62138,1.4
62139,-5.8000000000000025
62140,5.8000000000000025
62141,3.1
62142,-8.3
62143,-0.7000000000000001
62144,-7.1
62145,7.1
62146,-1.0
62147,1.0
62148,5.4
62149,-0.2
62150,0.2
62151,-8.5
62152,-0.2
62153,5.2
62154,-5.2
62155,2.8000000000000003
62156,-2.8000000000000003
62157,-7.8
62158,0.7000000000000001
62159,-0.7000000000000001
62160,5.6000000000000005
62161,-5.6000000000000005
62162,-0.9
62163,0.9
62164,-5.4
62165,0.30000000000000004
62166,5.9
62167,-5.9
62168,-1.0
62169,1.0
62170,-6.1000000000000005
62171,6.1000000000000005
62172,1.4
62173,-7.5
62174,7.5
62175,4.5
62176,5.4
62177,-0.6000000000000001
62178,-6.0
62179,6.0
62180,-0.6000000000000001
62181,6.2
62182,-6.2
62183,1.2000000000000002
62184,-1.2000000000000002
62185,-6.2
62186,6.2
62187,-0.7000000000000001
62188,0.7000000000000001
62189,-6.7
62190,6.7
62191,3.0
62192,-3.0
62193,-6.1000000000000005
62194,0.4
62195,-0.4
62196,-5.6000000000000005
62197,-0.2
62198,6.2
62199,-1.4
62200,-6.5
62201,6.5
62202,0.30000000000000004
62203,-8.3
62204,8.3
62205,-0.1
62206,0.1
62207,8.8
62208,3.9
62209,5.5
62210,-5.5
62211,1.3
62212,-1.3
62213,-6.3000000000000025
62214,6.3000000000000025
62215,-0.5
62216,0.5
62217,-5.4
62218,-0.30000000000000004
62219,0.30000000000000004
62220,-7.7
62221,7.7
62222,0.7000000000000001
62223,-0.7000000000000001
62224,-6.3
62225,-0.2
62226,0.2
62227,9.7
62228,-2.1
62229,6.2
62230,-6.2
62231,2.0
62232,-2.0
62233,-6.4
62234,6.4
62235,-4.0
62236,-5.300000000000002
62237,5.300000000000002
62238,0.1
62239,-5.6
62240,5.6
62241,-0.9
62242,9.4
62243,0.30000000000000004
62244,6.1000000000000005
62245,0.8
62246,-8.3
62247,0.5
62248,7.8
62249,-7.8
62250,0.9
62251,6.4
62252,-6.4
62253,-0.4
62254,0.4
62255,-7.1
62256,7.1
62257,0.0
62258,9.0
62259,-3.0
62260,3.0
62261,-6.9
62262,6.9
62263,1.5
62264,-1.5
62265,8.1
62266,-1.4
62267,-5.6000000000000005
62268,-1.2000000000000002
62269,1.2000000000000002
62270,-8.2
62271,8.2
62272,4.1000000000000005
62273,-4.1000000000000005
62274,6.9
62275,-6.9
62276,-0.4
62277,5.6000000000000005
62278,-5.6000000000000005
62279,1.7
62280,-1.7
62281,7.3000000000000025
62282,-7.3000000000000025
62283,-1.9
62284,-5.5
62285,3.6
62286,-6.4
